Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Max,Fwd Packet Length Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,SYN Flag Count,RST Flag Count,FIN Flag Count,Fwd Header Length,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Ground_Truth_Label
18.65142201611679,30026.0,0.11361411795253343,0.15052769227244167,0.09463654600604816,0.1371065350106713,0.037150509180255906,0.00016587092392637406,0.11128684394071056,0.14189866811342158,0.0840475688370906,43399.0,0.10804686940788724,0.07826374133527905,0.11810255313152301,0.1044092130303587,0.089755009305049,0.08704984185476429,0.2060241316848473,0.04926247560372396,0.07416474409411312,0.09332167613865842,0.17146883719066636,0.13652580810481257,0.06192912729403427,0.09676498342976417,0.08455107555654805,0.045690442974232096,0.05315035149622668,0.16845469912497962,0.11486592518990905,0.1092643977040599,0.12980458779715096,0.10901221786752902,0.09484327138826355,0.1397927222151659,0.10550383068770068,0.199858427138499,0.10546991867074149,0.09801881270777696,0.10850676715742494,0.09159455849261575,0.006736852991362743,0.12646507838316165,0.05504111960579986,0.11407674020912911,0.12634369232827838,0.09967040909298072,0.17971467903707383,0.01390265085972088,0.1153753006859164,0.16588027192484212,0.005891459750847677,0.07214986965930008,0.09253176676790144,0.05348232964504644,0.08785013185385813,0.08615142947623142,0.0812647951573949,0.07189953205648547,0.1263145943558819,0.1364021535625171,0.19202150778216037,0.12600388846123523,0.14109827064380953,0.062020133668260466,0.05912601850321817,0.0443712074819542,0.02937214161733341,0.1108488741660187,0.08665959490496312,0.06695096248208864,0.2094782998602794,0.05331468375899724,0.10607017614738526,0.03985684576090342,0.051205383234271165,0.017782529723318077,DoS / DDoS Flood
2081.7640635959397,882.0,0.09509945890820856,0.0270422489287086,0.1431755238928824,0.03397845596355084,0.11228121058667626,0.07213133293945098,0.13606750090030778,0.13144192508275163,0.12354244110340201,0.15877579805385508,484.0,0.0,0.13807677147084263,0.14072060943738185,0.07142209599539846,0.05415799330016857,0.08915096153369567,0.06415424819671084,0.08326232653932908,0.08160844385789906,0.0,0.1352349612567065,0.13654120140150977,0.18861907698613362,0.11684921940440805,0.10124171142821922,0.08040502631305291,0.16752406021949073,0.08002494758227638,0.18692695100232368,0.10036391856536088,0.04817834925231523,0.015391467824344585,0.15201733051092972,0.08669223379222726,0.1331810936217062,0.07058501572445164,0.17554359683808524,0.10631772080198826,0.04061381790830109,0.08819871628549204,0.020657819861393145,0.052659434571158736,0.09521220854897074,0.06136110226937497,0.09003342734558155,0.013319785414364016,0.16475346523577544,0.05532887021737662,0.1205369234004288,0.0,0.018322079496023574,0.0964161365755592,0.15209594605197913,0.11807629640682116,0.0924210262948996,0.11002801354948426,0.0,0.11242146179009643,0.03724267438483378,0.024018328852107196,0.21919231243105552,0.10070106697638859,0.11201614611552659,0.10171777643494985,0.06733846557897794,0.10377948199798692,0.15500452243665794,0.12084702075497841,0.17422915128114663,0.09872767417348244,0.1184482746818432,0.07589689139482904,0.0,0.09920683635628354,0.05694822741949361,Brute Force (SSH/FTP)
1589.8966271606923,649.0,0.1807493935644957,0.12922297986739592,0.12364025900009687,0.10812743673012443,0.10446797637182755,0.0,0.10766323409823293,0.12722479355387542,0.09801075033780825,0.13049415561139804,302.0,0.15196721554491294,0.03031389355528595,0.21473697891898869,0.03463903099923914,0.07165135161559348,0.029693295456981017,0.12911174960639582,0.1272508462230329,0.10021066862129153,0.08758550330834822,0.10391518597549688,0.0,0.0780607393004168,0.11774498227328074,0.17722035251697726,0.10822517914531128,0.0985636835420437,0.2141897028988357,0.101817598408642,0.06416175108740305,0.10624235072196493,0.1252239385043881,0.021205678853912863,0.1670504690383725,0.2217994519202703,0.04925450322230346,0.13829895934234365,0.05356990607318685,0.09412108683937545,0.13799630069317548,0.04520102302932454,0.11399083330404919,0.07571151364416326,0.14710476699676353,0.08048516054709755,0.0,0.12356629331555465,0.11178957837864106,0.1356255286692452,0.09713717930370258,0.1415835210947501,0.1108290684296484,0.11157335275423819,0.06170961961299832,0.09498007432977808,0.03423341540825754,0.15193215320434414,0.14065543788386892,0.056690763536918876,0.10640370841998961,0.09510375695590256,0.07371455394663315,0.12548574272351448,0.07708093300399457,0.11058961362304341,0.11565864638916765,0.1740696866967526,0.07896989925621647,0.049289460997857394,0.19812158458054477,0.06042657736521662,0.0038279516036975603,0.17377734617885404,0.14344051643345995,0.10601816499108416,Brute Force (SSH/FTP)
6414.50232162242,0.08643132896633991,0.08772429460260225,1127.933145762444,0.14736506428728818,0.04618828667971212,0.09650798573354452,0.12599079343193606,0.03989895594926296,0.024910419648038307,0.021566703169704188,0.0,0.181973702010954,0.2036818105397693,2401.0,0.12956322348594648,0.026206099560386456,0.08489813470812999,0.08322488739807718,0.027147499296223912,0.0,0.13434655808649973,0.04236065350451504,0.11581595121612748,0.03304892456148027,0.09130602093205362,0.25329759650242534,0.1124119601450228,0.004128207662756539,0.07150357469323168,0.11016936092111278,0.06267355869337815,0.1633213713483216,0.15297190921962786,0.10056847078981554,0.06766029562009435,0.0378801519603904,0.11899989490670146,0.07767285167820548,0.06943472844131074,0.15858365171595165,0.1349736859227796,0.1074569286187488,0.06373974492532664,0.08698573692756789,0.025747527841149906,0.0,0.16620792081752794,0.09979721143653922,0.08443240427256972,0.1411771141016443,0.03545137319284587,0.07916886630195993,0.1846275314471193,0.14115531539930504,0.0952843784639457,0.11838137759440814,0.1046277855717309,0.1489307535152993,0.05670269559005171,0.14642110001585268,0.06517633381543345,0.1273592795721417,0.11224660846742907,0.08324460857046173,0.014186070851906846,0.089353600710599,0.10587300893781977,0.11713404199810488,0.11755682242287929,0.06576980247515458,0.05511979338606863,0.10030021719109106,0.14021158789415358,0.14776799058170997,0.12898333620161145,0.0950869630797263,0.10867524265582937,Infiltration & Exploit
518.6196085209453,408.0,0.11630627462311414,0.0,0.0914657858644919,0.027113282510701664,0.09640137633799899,0.13889672048890656,0.045381867801250114,0.09768161649792743,0.11608975116775327,0.13021035167270295,402.0,0.10446909152477729,0.11432563402365573,0.02096451090907027,0.1422582677372406,0.086150667326845,0.06371266721893155,0.09446769547349379,0.0899804423403268,0.08217463328989383,0.08019001370893869,0.11208403318332132,0.09431172878364054,0.16550622534172144,0.08605898041971394,0.08894956944270749,0.15118792827512686,0.12808796349627943,0.11453540504655638,0.013619094264177692,0.22690966396530585,0.1331206935239035,0.11216380475321977,0.07701319282053593,0.09417440894059058,0.18613174983104785,0.1653598151630164,0.08170665538581107,0.08776010180466148,0.08169208963692362,0.039242655326553015,0.0,0.07594984506874645,0.15998752982938524,0.09675026065156594,0.14546443310780277,0.12846770348644782,0.131493355812607,0.0029407528266755106,0.11056638144339731,0.06471180287148103,0.1441901816372642,0.07066291411203243,0.17896842745330127,0.1060058198680093,0.10796551916736702,0.17553532300057567,0.18287969808398016,0.1592392542677303,0.08964018169960801,0.09997061952522564,0.06988006662259048,0.019067575942728884,0.16238230376738216,0.12514510236430781,0.11853628816850158,0.021154160386287174,0.021741756384561245,0.08597491451869227,0.13373219386715463,0.0939781441598416,0.08842500258819726,0.07445282656027595,0.08480796787490218,0.1861719625237534,0.1719838402612213,Brute Force (SSH/FTP)
1.076686649045493,1703.0,0.1818631136639032,0.16953780134982915,0.07123480681377894,0.009477847652185872,0.14670218236619692,0.05483378976298109,0.129274632335038,0.11877695088769667,0.038678145058427316,1319.0,0.09592038970306842,0.1133661884559587,0.10426793266952988,0.11658626131508584,0.15835144678865126,0.046583682235989826,0.12365762266897248,0.10100250611803609,0.1037939533352807,0.10940480083931078,0.11327117226279632,0.10696204744797183,0.17321451533525473,0.09935855690430988,0.11974671801784453,0.15488584660378774,0.11209522901421941,0.0557205814872073,0.1381371160069802,0.09702938391220318,0.08995065150141779,0.1794847951106167,0.12881744794425118,0.08872213660705885,0.10427213168460996,0.03162724925512041,0.043920121820558745,0.006725977801857172,0.13617307072227572,0.0,0.07626165073535689,0.0686387178085607,0.12297700933712233,0.10367296406231255,0.11430607867955227,0.15221907218160705,0.21833615978482923,0.0,0.045220660599127785,0.075021593180726,0.0822472315819722,0.07861432981854019,0.10431127302753397,0.03347323226373916,0.0188992694237632,0.029269915100356356,0.08918129795850008,0.09868534763924518,0.11631891759915199,0.15437723853813573,0.16476736192793257,0.1647870922990967,0.07444902037940453,0.11637993523739969,0.10868199884828852,0.1031971291556913,0.07037530610076233,0.17736911277158632,0.0854759997345968,0.2175996998209183,0.015169472631057584,0.16705194693661168,0.175010675390068,0.040814321880051775,0.006961067789059222,0.08436079913388186,PortScan (Reconnaissance)
8883.251543271697,0.1235301457610588,0.10624721164612162,1219.896345010739,0.13379468929663663,0.07539763768609646,0.0,0.052433701749688394,0.0051137578583695525,0.1425017011157272,0.1258269837808612,0.10184363072229767,0.03481824954476086,0.0702510864499131,1762.0,0.12112997243336307,0.0885251553847588,0.15885799526485786,0.0,0.08563584626129661,0.12276058076756541,0.06773455038924603,0.2051295535795391,0.0572337808456439,0.18494243286165574,0.07474515233913455,0.058303461331540525,0.028596521132410097,0.15771176273759208,0.035043972470110304,0.09176148315095664,0.1649307418343851,0.1632652219200982,0.06201670809306961,0.10486531773090069,0.11049748634492061,0.14381572503199458,0.11722238532749471,0.10193831858255438,0.1112192488868396,0.05994429433393178,0.07208410448874353,0.09489471970437105,0.09213143572056953,0.17977015770545718,0.08306924881081892,0.11183318910622855,0.039971749579189954,0.11528954736454268,0.13765483508953716,0.052810027589368036,0.06877540936365778,0.16331484317869216,0.13737410931923938,0.09043684584403397,0.06061270195791775,0.0,0.09234604170992605,0.1475004497649842,0.01700738177733188,0.1121010502593148,0.11510889235423151,0.06305849047474782,0.16163939858668674,0.09791849685602505,0.10374424899296408,0.0816915430166196,0.25618457039411785,0.026211207193980332,0.14047965287470926,0.10998952757051882,0.0849872841559142,0.13655094794495204,0.1519714399744415,0.1649406730164945,0.09204217976078835,0.1743277045395925,0.13207802723562814,Infiltration & Exploit
1768.64884183057,592.0,0.07060919891717225,0.09889757712487342,0.10194819519469933,0.1063301521411643,0.08084245719328505,0.11117396966222398,0.05872829540415786,0.0059645953251535044,0.08488842746651169,0.04074208140214156,290.0,0.10942310603610651,0.10818896382380976,0.06406474765095313,0.09069309019878945,0.14297226821935832,0.13959335323869812,0.031931420336760954,0.1542699022236471,0.1110857420127819,0.1245760341079593,0.057931894382106,0.0825778993545641,0.059370045440183046,0.0,0.14859754244327839,0.10269702159128005,0.14266103886303097,0.0789447845203619,0.13116451900656598,0.2332419663458446,0.1404833320483153,0.16200199671801974,0.08247108665264369,0.15142030962581055,0.01940610059612513,0.14016026320711697,0.048407727068238454,0.20095981996913434,0.16741055371877075,0.0895237177446173,0.12335813039670267,0.12094283989185226,0.1792379013437072,0.1276032714724542,0.10835203607729256,0.18139601891283866,0.09476794306325592,0.11898454775849908,0.07305796029323686,0.07792013579026566,0.15003432798498537,0.1438934699936669,0.07102662270095489,0.06019579129710628,0.0,0.03930390598364001,0.18501927555443168,0.07952790769050377,0.011774165085339877,0.1115922238906713,0.1094636456182428,0.11601682151171212,0.0,0.17473377068254953,0.07179796629307794,0.07372449846098691,0.10171008869260585,0.020015237759012733,0.136690389783926,0.20184666187202405,0.09065960650012643,0.10510309671596034,0.09072646476747986,0.06662121193839188,0.06387116734240511,Brute Force (SSH/FTP)
68.17975528624162,29759.0,0.11674793356929757,0.15177677644961632,0.07993277609947702,0.028133590886952137,0.03319687055497689,0.00044679896229011276,0.0797389587211033,0.1117042048456638,0.162315530021655,27279.0,0.17313337973787246,0.06033849214961759,0.17582109893763834,0.0962014365398346,0.15454892769079123,0.12399631534050054,0.15314990801022127,0.09252658485252888,0.09744176415714463,0.12055743893917431,0.04122201338724285,0.14172538424411688,0.08478325089603984,0.12406047062954234,0.07117628358409114,0.1555278797391696,0.048460696563102625,0.031001440294257707,0.01954629781497276,0.05851097751356253,0.14592437857767487,0.0688250886202231,0.027122167524922455,0.07049486912572517,0.059167388338153985,0.0749536544629259,0.15423912882067511,0.0,0.03657947871476598,0.1171758677083924,0.0675969898915871,0.09942440644683744,0.09844059044938135,0.15683007200424173,0.03210824433456291,0.09309175250264748,0.15347383668594294,0.14065869902053107,0.03179427046341181,0.11142974542688286,0.1270726276983279,0.04114277530956864,0.0703865645332879,0.11764556467124415,0.14444882273846918,0.1298641847440093,0.0009813440532509543,0.028205820041493856,0.18390199726642395,0.16082434390813455,0.09764980189572096,0.063296617645662,0.09516544663115559,0.09616135868730609,0.036943246637045055,0.04554198299586884,0.1323008282590904,0.1059325035580494,0.16700913719586824,0.042406587181003486,0.12631202439121744,0.05313531211029617,0.13986460201797912,0.17164076495810193,0.096574069199544,0.011928620828196873,DoS / DDoS Flood
4166.037951757753,0.13747369717806565,1010628.0649717698,1436.9377271966073,0.023925818624365172,0.06433950201112545,0.1521395596535789,0.13939484981825873,0.011327725755952672,0.11434301494411507,0.12820671872119302,0.07605692194919786,0.12751913732969666,0.13537269297883336,0.042313750419107746,0.1203483392411478,0.04182435295619591,0.05770497964564778,0.09595075720729343,0.12713248884157902,0.08586253998869701,0.1545133213851366,0.10804901295730426,0.13233156653017414,0.07472896797389184,0.16131699078794304,0.08396017856209974,0.11978300039078726,0.09828607860093042,0.12115835997765384,0.15688543559492632,0.01642239604921117,0.17626284676735643,0.13343259378811584,0.19321235515833876,0.12045556006401659,0.14350570634641635,0.13205432118727684,0.03559497139445754,0.11098657869910156,0.22804546573893505,0.05848468059626422,0.1484284996617101,0.10128332518355523,0.10315091334878478,0.11026895830925044,0.08637969889773575,0.13796053938282007,0.17049415002090368,0.0,0.09309463481522656,0.14951254744851997,0.15339961284127265,0.08060455915827511,0.13520959386807674,0.09704323097036771,0.12832430125662553,0.15890531051762485,0.1357635375181143,0.05641592609016155,0.13003645128586466,0.11529961232904545,0.10881145260779002,0.060671698835958354,0.1432098067695311,0.04779624568379823,0.19083138321842988,0.030273811170107065,0.08024393292393073,0.035449998800015314,0.12257771424590765,0.1364051484200705,0.12544168689910223,0.08174492486241329,0.09516345178006261,0.20107998410973035,0.08077261331875107,0.22253452330364157,Malware Data Exfiltration
